rptyy,evyy,StateAbbreviation,BinnedClaim1
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1987,MA,Feminist or Womenês Movement
1987,1987,NY,Miscellaneous Social Issues
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1981,LA,Miscellaneous Social Issues
1987,1987,CA,Abortion
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1986,GA,Miscellaneous Social Issues
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1986,DC,Civil Rights--Gay and Lesbian
1987,1987,DC,Miscellaneous Social Issues
1987,1987,DC,Miscellaneous Social Issues
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1987,NY,Civil Rights--African American
1987,1987,NY,Civil Rights--African American
1987,1987,NY,Miscellaneous Social Issues
1987,1987,NJ,Feminist or Womenês Movement
1987,1987,NY,Miscellaneous Social Issues
1987,1987,NY,Miscellaneous Social Issues
1987,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1987,1987,NY,Civil Rights--Gay and Lesbian
1987,1987,NY,Civil Rights--Gay and Lesbian
1987,1987,NJ,Miscellaneous Social Issues
1987,1987,NY,Civil Rights--African American
1987,1987,DC,Peace Movement
1987,1987,DC,Peace Movement
1988,1987,CA,Miscellaneous Social Issues
1988,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,International Human and Civil Rights/Democratization
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--African American
1988,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1987,GA,Peace Movement
1988,1987,LA,Peace Movement
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Civil Rights--Gay and Lesbian
1988,1987,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1987,IL,Miscellaneous Social Issues
1988,1988,CA,Miscellaneous Social Issues
1988,1988,WA,Miscellaneous Social Issues
1988,1988,TX,Civil Rights--African American
1988,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,GA,Civil Rights--African American
1988,1988,TX,Civil Rights--African American
1988,1988,NJ,Animal Rights
1988,1988,NY,Miscellaneous Social Issues
1988,1988,MA,Abortion
1988,1988,MA,Abortion
1988,1988,NY,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Abortion
1988,1987,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CA,Miscellaneous Social Issues
1988,1988,MA,Miscellaneous Social Issues
1988,1988,MA,Miscellaneous Social Issues
1988,1988,CA,Animal Rights
1988,1988,NC,Miscellaneous Social Issues
1988,1986,NC,Civil Rights--Native Americans
1988,1986,NC,Miscellaneous Social Issues
1988,1988,NY,Abortion
1988,1988,NY,Abortion
1988,1988,CO,Abortion
1988,1988,MA,Abortion
1988,1988,MA,Abortion
1988,1988,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,AL,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,AL,Civil Rights--African American
1988,1988,CA,Miscellaneous Social Issues
1988,1988,NY,Other
1988,1988,CA,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Miscellaneous Social Issues
1988,1988,CA,Miscellaneous Social Issues
1988,1988,DC,Civil Rights--Gay and Lesbian
1988,1987,NY,Miscellaneous Social Issues
1988,1987,NY,Miscellaneous Social Issues
1988,1988,MA,Civil Rights--African American
1988,1988,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1986,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NJ,Environmental or Green Movement (excluding nuclear power)
1988,1988,NJ,Environmental or Green Movement (excluding nuclear power)
1988,1988,NJ,Miscellaneous Social Issues
1988,1987,NJ,Miscellaneous Social Issues
1988,1988,DC,Other
1988,1969,NY,Other
1988,1987,NY,Feminist or Womenês Movement
1988,1987,NY,Other
1988,1988,IL,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1988,OH,Miscellaneous Social Issues
1988,1988,NJ,Other
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Nuclear (Power) Movement
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Civil Rights--Gay and Lesbian
1988,1987,NY,Civil Rights--Gay and Lesbian
1988,1987,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Miscellaneous Social Issues
1988,1988,WI,Civil Rights -- Undifferentiated Minority Groups
1988,1986,LA,Miscellaneous Social Issues
1988,1987,CA,Miscellaneous Social Issues
1988,1987,DC,Miscellaneous Social Issues
1988,1987,DC,Civil Rights--Gay and Lesbian
1988,1986,NY,Civil Rights--African American
1988,1988,NH,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NH,Civil Rights--African American
1988,1988,NH,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Civil Rights--Disabled
1988,1988,MA,Abortion
1988,1988,NH,Civil Rights--African American
1988,1988,NH,International Human and Civil Rights/Democratization
1988,1986,NH,International Human and Civil Rights/Democratization
1988,1988,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Other
1988,1988,DC,Other
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,NJ,Civil Rights_ Pan Latino
1988,1988,NJ,Civil Rights_ Pan Latino
1988,1988,DC,Civil Rights--Disabled
1988,1988,DC,Civil Rights--Disabled
1988,1988,DC,Civil Rights--Disabled
1988,1988,DC,Other
1988,1988,NY,Civil Rights--African American
1988,1988,DC,Civil Rights--Disabled
1988,1988,NY,Anti-Nuclear (Power) Movement
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,International Human and Civil Rights/Democratization
1988,1988,DC,Other
1988,1988,DC,Other
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,MS,Civil Rights--African American
1988,1988,CA,International Human and Civil Rights/Democratization
1988,1988,NY,Other
1988,1988,CA,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NY,Civil Rights--Disabled
1988,1988,NY,Other
1988,1988,PA,Anti-Nuclear (Power) Movement
1988,1988,ID,Peace Movement
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NJ,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1987,NJ,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NC,Civil Rights--Native Americans
1988,1988,NC,Civil Rights--Native Americans
1988,1988,NY,Civil Rights--African American
1988,1988,MA,Feminist or Womenês Movement
1988,1979,PA,Feminist or Womenês Movement
1988,1987,NY,Feminist or Womenês Movement
1988,1987,GA,Feminist or Womenês Movement
1988,1987,LA,Feminist or Womenês Movement
1988,1979,NY,Civil Rights--Disabled
1988,1988,ND,Civil Rights--Native Americans
1988,1988,NY,Miscellaneous Social Issues
1988,1988,MA,Miscellaneous Social Issues
1988,1987,TX,Civil Rights--African American
1988,1988,DC,Environmental or Green Movement (excluding nuclear power)
1988,1988,TX,Other
1988,1988,PA,Other
1988,1987,CA,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--Gay and Lesbian
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,CA,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1988,CA,Animal Rights
1988,1988,CA,Animal Rights
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--African American
1988,1988,PA,Civil Rights--African American
1988,1985,PA,Miscellaneous Social Issues
1988,1984,PA,Miscellaneous Social Issues
1988,1988,MO,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Civil Rights--Disabled
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NC,Civil Rights--African American
1988,1988,NC,Civil Rights--African American
1988,1988,DC,"Anti-Immigrant, Anti-Foreigner, Anti-Asylum Movement"
1988,1988,NY,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NJ,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NJ,Civil Rights--African American
1988,1988,WI,Civil Rights--Native Americans
1988,1988,CT,Civil Rights -- Undifferentiated Minority Groups
1988,1987,CT,Civil Rights--Asian Americans
1988,1988,CT,Civil Rights -- Undifferentiated Minority Groups
1988,1988,MA,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,GA,Other
1988,1988,CT,International Human and Civil Rights/Democratization
1988,1987,NJ,Abortion
1988,1988,NY,Abortion
1988,1988,NY,Abortion
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,NY,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1988,CA,Feminist or Womenês Movement
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MA,Civil Rights--African American
1988,1988,MA,Feminist or Womenês Movement
1988,1988,IL,Miscellaneous Social Issues
1988,1988,IL,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Feminist or Womenês Movement
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CA,Animal Rights
1988,1988,NJ,Other
1988,1969,NJ,Environmental or Green Movement (excluding nuclear power)
1988,1988,NJ,Environmental or Green Movement (excluding nuclear power)
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Environmental or Green Movement (excluding nuclear power)
1988,1988,NY,Miscellaneous Social Issues
1988,1988,VA,Miscellaneous Social Issues
1988,1987,CT,Other
1988,1988,CA,Miscellaneous Social Issues
1988,1988,CT,International Human and Civil Rights/Democratization
1988,1988,LA,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Peace Movement
1988,1988,RI,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NJ,Civil Rights_ Pan Latino
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Other
1988,1988,DC,International Human and Civil Rights/Democratization
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NJ,Other
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CT,International Human and Civil Rights/Democratization
1988,1988,DC,Feminist or Womenês Movement
1988,1969,CT,Feminist or Womenês Movement
1988,1969,CA,Other
1988,1988,NY,Miscellaneous Social Issues
1988,1988,PA,Abortion
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,TX,Civil Rights--African American
1988,1988,WA,Feminist or Womenês Movement
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1988,GA,Peace Movement
1988,1984,NY,Abortion
1988,1988,NY,Abortion
1988,1988,GA,Abortion
1988,1988,PA,Miscellaneous Social Issues
1988,1988,MA,Other
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,FL,Miscellaneous Social Issues
1988,1988,FL,Abortion
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1962,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Miscellaneous Social Issues
1988,1988,MI,Peace Movement
1988,1988,NY,Peace Movement
1988,1988,NY,Peace Movement
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CA,Civil Rights--Asian Americans
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1988,GA,Abortion
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1987,TX,Civil Rights_ Pan Latino
1988,1988,MD,Civil Rights--African American
1988,1985,MD,Civil Rights--African American
1988,1988,MD,Civil Rights--African American
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,TX,Miscellaneous Social Issues
1988,1988,NY,Other
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Other
1988,1988,NY,Miscellaneous Social Issues
1988,1988,DC,Civil Rights--African American
1988,1988,MA,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--African American
1988,1988,NY,Abortion
1988,1988,PA,Abortion
1988,1988,IL,Abortion
1988,1984,WA,Civil Rights--Native Americans
1988,1988,CA,Miscellaneous Social Issues
1988,1988,GA,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,CA,Peace Movement
1988,1988,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,MI,Abortion
1988,1988,CA,Miscellaneous Social Issues
1988,1988,PA,Abortion
1988,1988,IL,Abortion
1988,1988,IL,Miscellaneous Social Issues
1988,1987,MT,Miscellaneous Social Issues
1988,1988,CO,Civil Rights--Disabled
1988,1988,KY,Civil Rights--Disabled
1988,1988,TX,Civil Rights--Disabled
1988,1988,DC,Feminist or Womenês Movement
1988,1988,NY,International Human and Civil Rights/Democratization
1988,1988,NY,Miscellaneous Social Issues
1988,1987,AL,Civil Rights--African American
1988,1988,AL,Civil Rights--African American
1988,1988,TX,Civil Rights_ Pan Latino
1988,1988,FL,Miscellaneous Social Issues
1988,1988,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1987,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,CA,Miscellaneous Social Issues
1988,1988,NM,Miscellaneous Social Issues
1988,1985,NY,Environmental or Green Movement (excluding nuclear power)
1988,1982,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,NY,Environmental or Green Movement (excluding nuclear power)
1988,1988,NJ,Abortion
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,"Anti-Immigrant, Anti-Foreigner, Anti-Asylum Movement"
1988,1988,MI,Miscellaneous Social Issues
1988,1988,PA,International Human and Civil Rights/Democratization
1988,1988,PA,International Human and Civil Rights/Democratization
1988,1988,LA,Civil Rights--African American
1988,1988,WA,Abortion
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Peace Movement
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Civil Rights--Gay and Lesbian
1988,1988,NY,Miscellaneous Social Issues
1988,1988,TX,Civil Rights_ Pan Latino
1988,1988,CT,Miscellaneous Social Issues
1988,1988,NY,Civil Rights - Senior Citizens
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,GA,Abortion
1988,1988,CA,Miscellaneous Social Issues
1988,1988,VT,Miscellaneous Social Issues
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,NY,Other
1988,1988,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MS,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Civil Rights--African American
1988,1988,OR,Civil Rights--Native Americans
1988,1988,NH,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1983,CT,Peace Movement
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,TX,Civil Rights--Mexican Americans
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,MA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,CT,Miscellaneous Social Issues
1988,1988,VT,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,OR,Miscellaneous Social Issues
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,CT,Miscellaneous Social Issues
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,TX,Civil Rights--African American
1988,1988,NJ,Miscellaneous Social Issues
1988,1988,CT,Miscellaneous Social Issues
1988,1988,NY,Miscellaneous Social Issues
1988,1988,PA,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,DC,Miscellaneous Social Issues
1988,1988,DC,Miscellaneous Social Issues
1988,1980,NY,Civil Rights--African American
1988,1988,ID,Miscellaneous Social Issues
1988,1988,NY,Civil Rights--African American
1988,1988,NY,Miscellaneous Social Issues
1988,1988,NY,Civil Rights -- Undifferentiated Minority Groups
1988,1988,NY,Miscellaneous Social Issues
1988,1988,GA,Other
1988,1988,GA,Other
1988,1988,CT,Civil Rights--Asian Americans
1988,1987,CT,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Miscellaneous Social Issues
1988,1988,OR,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,OR,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Other
1988,1988,NY,Civil Rights_ Pan Latino
1988,1988,NY,Feminist or Womenês Movement
1988,1988,NY,Anti-Ethnic Attacks/Hate or Bias Crimes
1988,1988,NY,Civil Rights--African American
1988,1988,NY,Civil Rights--African American
1988,1988,MO,Miscellaneous Social Issues
1988,1988,PA,Civil Rights--Disabled
1988,1988,OR,Anti-Ethnic Attacks/Hate or Bias Crimes
